symbol,name,mktcap,nmc,turnoverratio
SZ300452,山河药辅,452070.01035,356531.40453,2.61853
SZ300453,三鑫医疗,498088.68,305325.7728,7.95433
SZ300454,深信服,7396006.2112,3804889.7152,0.72809
SZ300455,康拓红外,1065167.617024,742592.4499,0.79071
SZ300456,赛微电子,1742112.74612,929563.97086,3.80484
SZ300457,赢合科技,1823021.469765,1401776.962078,1.76478
SZ300458,全志科技,1025885.178971,661361.501377,3.40496
SZ300459,金科文化,1027627.77711,678311.22786,4.73644
SZ300460,惠伦晶体,265974.20052,265898.0156,3.61095
SZ300461,田中精机,194871.09276,111944.743434,0.73385
SZ300462,华铭智能,413241.729875,201315.467625,2.02343
SZ300463,迈克生物,3149746.971,2206450.6786,3.26414
SZ300464,星徽精密,357006.518925,261044.431035,3.94838
SZ300465,高伟达,544603.191283,544603.191283,1.91501
SZ300466,赛摩智能,245187.367425,172394.95455,2.39961
SZ300467,迅游科技,360207.882573,221673.377079,3.39895
SZ300468,四方精创,617591.9399,611664.28446,3.37154
SZ300469,信息发展,217443.49856,175677.72836,2.72053
SZ300470,中密控股,570369.8429,521029.4427,0.5074
SZ300471,厚普股份,311835.6,232490.239695,4.0152
SZ300472,新元科技,225059.47984,177952.2276,0.69564
SZ300473,德尔股份,284759.85048,279438.572343,1.00132
SZ300474,景嘉微,1887777.457644,939116.706138,2.08431
SZ300475,聚隆科技,357420,262302.747095,0.41506
SZ300476,胜宏科技,1808407.091975,1763087.329531,1.70652
SZ300477,合纵科技,591412.74558,340568.60958,2.91804
SZ300478,杭州高新,144280.547,137757.363015,0.55717
SZ300479,神思电子,259686.621558,257163.860382,1.55437
SZ300480,光力科技,361049.83688,225217.167664,5.29678
SZ300481,濮阳惠成,455766.4935,451428.05115,1.58069
SZ300482,万孚生物,3212626.809375,2260170.684375,1.87573
SZ300483,沃施股份,376683.442176,263928.030081,0.84312
SZ300484,蓝海华腾,214240,143254.09435,6.5908
SZ300485,赛升药业,1090341.832,559215.1762,20.02258
SZ300486,东杰智能,537134.395428,479549.028506,0.60303
SZ300487,蓝晓科技,641684.767217,355143.143035,3.61357
SZ300488,恒锋工具,247856.204376,74766.553928,1.81001
SZ300489,中飞股份,388863.75,326416.572455,2.22601
SZ300490,华自科技,214167.12809,191921.293344,0.70194
SZ300491,通合科技,192753.042097,146630.15829,1.0351
SZ300492,华图山鼎,585811.2,418432.914132,1.07786
SZ300493,润欣科技,420297.755522,420297.755522,1.95919
SZ300494,盛天网络,552480,368320.41436,30.96357
SZ300495,美尚生态,750473.070144,512942.683785,11.80525
SZ300496,中科创达,2683165.636602,1908350.625852,2.04289
SZ300497,富祥药业,864629.70208,673943.3212,7.0908
SZ300498,温氏股份,13761058.933504,10369336.098218,0.78541
SZ300499,高澜股份,350286.262464,246417.126848,7.20331
SZ300500,启迪设计,240084.735936,217663.047104,0.42083
SZ300501,海顺新材,195662.25,106829.525,1.72183
SZ300502,新易盛,1929979.5823,1394895.61189,6.87252
SZ300503,昊志机电,418883.906275,277354.9231,1.51213
SZ300504,天邑股份,702480.816,276906.816,4.91871
SZ300505,川金诺,191713.366386,120123.938025,1.26371
SZ300506,名家汇,355034.810592,250023.433074,0.93238
SZ300507,苏奥传感,309661.002,190526.62566,2.68719
SZ300508,维宏股份,218461.536,100776.374802,1.03239
SZ300509,新美星,225492,125035.314,0.99186
SZ300510,金冠股份,402595.552704,339037.901976,1.61384
SZ300511,雪榕生物,501476.964875,318729.087165,5.04876
SZ300512,中亚股份,352350,282506.41566,6.75059
SZ300513,恒实科技,416581.85384,320619.029376,1.83604
SZ300514,友讯达,216200,165297.872,1.06022
SZ300515,三德科技,207423.19,176314.615425,1.65017
SZ300516,久之洋,526500,526500,0.41437
SZ300517,海波重科,185276.336,106594.2626,3.78064
SZ300518,盛讯达,271712.74,180389.156566,7.77784
SZ300519,新光药业,259200,184842,5.17008
SZ300520,科大国创,447130.99648,353731.030016,1.71528
SZ300521,爱司凯,276048,276046.188435,5.59602
SZ300522,世名科技,323716.071672,215719.514937,5.99902
SZ300523,辰安科技,947300.461936,927767.81904,0.57713
SZ300525,博思软件,926774.91072,614048.13054,4.19937
SZ300526,中潜股份,2089741.69192,2082782.78495,0.41149
SZ300527,中船应急,777650.705865,777650.705865,0.63159
SZ300528,幸福蓝海,255236.51699,147974.252795,1.72892
SZ300529,健帆生物,5184379.239,2989029.004,2.88062
SZ300530,达志科技,624466.017,381003.394194,2.32497
SZ300531,优博讯,607662.935649,526680,1.32659
SZ300532,今天国际,244218.821904,146344.102416,1.95462
SZ300533,冰川网络,550157.178,354150.203915,5.11417
SZ300534,陇神戎发,190197.315,187667.851536,2.59804
SZ300535,达威股份,128004.267684,103020.687504,0.82242
SZ300536,农尚环境,232577.489469,173793.544561,2.07762
SZ300537,广信材料,349572.954624,213768.775691,7.22102
SZ300538,同益股份,409619.987322,209285.231148,8.28634
SZ300539,横河模具,151789.06695,78065.02887,2.77973
SZ300540,深冷股份,161974.898907,112591.153647,2.40322
SZ300541,先进数通,420470.368068,332379.072144,9.9142
SZ300542,新晨科技,335846.829585,234845.347989,0.88073
SZ300543,朗科智能,283653.47892,216322.160166,3.51415
SZ300545,联得装备,445086.201008,224953.481183,5.32066
SZ300546,雄帝科技,323769.255,198088.26639,2.31606
SZ300547,川环科技,171572.783634,125549.196129,0.9434
SZ300548,博创科技,774490.626,593877.498318,3.3747
SZ300549,优德精密,148807.44,111117.33,1.06083
SZ300550,和仁科技,332235.0675,321978.391875,0.52589
SZ300551,古鳌科技,351571.968,249865.364982,4.66287
SZ300552,万集科技,790957.05696,416958.710252,2.95337
SZ300553,集智股份,168672,106115.56116,0.85901
SZ300554,三超新材,139932,83556.777395,2.95007
SZ300555,路通视信,167800,144684.011274,1.58482
SZ300556,丝路视觉,200390.22,146478.9258,8.50609
SZ300557,理工光科,156929.61426,155698.909335,3.90825
SZ300558,贝达药业,4808391,4798631.668992,1.67132
SZ300559,佳发教育,827027.60094,612186.0021,2.16635
SZ300560,中富通,368992.476,220906.61793,4.0287
SZ300561,汇金科技,397098.16712,210421.366055,7.27577
SZ300562,乐心医疗,357376.86456,217213.547748,2.19383
SZ300563,神宇股份,294608.161785,167678.8925,2.38011
SZ300564,筑博设计,267800,66950,2.4232
SZ300565,科信技术,267488,197060.456912,2.88802
SZ300566,激智科技,428508.5805,306813.86098,2.86078
SZ300567,精测电子,1705734.01474,1160238.836005,4.65421
SZ300568,星源材质,843358.68084,545668.09744,5.96734
SZ300569,天能重工,318979.46124,206574.287524,1.67455
SZ300570,太辰光,496793.088,415306.2564,3.27241
SZ300571,平治信息,567044.200965,438302.809671,2.34863
SZ300572,安车检测,1151583.74064,823485.556197,2.54754
SZ300573,兴齐眼药,1164735.9,855142.6545,4.18823
SZ300575,中旗股份,513544.14,303093.19008,2.77564
SZ300576,容大感光,764520,378044.468575,9.58076
SZ300577,开润股份,611209.098784,292761.07402,1.24363
SZ300578,会畅通讯,668916.3072,451289.57568,4.97345
SZ300579,数字认证,762480,738398.577216,1.32806
SZ300580,贝斯特,379800,353025.52425,0.83712
SZ300581,晨曦航空,251284.88,251284.88,0.68174
SZ300582,英飞特,260676.1806,175963.665405,2.3357
SZ300583,赛托生物,303626.589939,234377.405739,1.76332
SZ300584,海辰药业,302400,161394.03252,1.62069
SZ300585,奥联电子,231680,231680,0.91643
SZ300586,美联新材,409032,258731.913375,1.12537
SZ300587,天铁股份,326719.974,258330.397344,2.03229
SZ300588,熙菱信息,150131.358,97280.979075,1.18913
SZ300589,江龙船艇,243572.1678,113770.773236,2.9928
SZ300590,移为通信,768473.802,540962.6685,7.61137
SZ300591,万里马,205933.50954,124221.87954,4.3437
SZ300592,华凯创意,151140.6585,117510.836625,16.98311
SZ300593,新雷能,234462.4128,166279.897296,1.92473
SZ300594,朗进科技,234446.9679,58611.8079,3.53473
SZ300595,欧普康视,3833546.85432,2727239.218628,1.60924
SZ300596,利安隆,657058.3961,576900,2.36561
SZ300597,吉大通信,271200,249459.5232,1.61107
SZ300598,诚迈科技,1768000,1767995.036,3.62967
SZ300599,雄塑科技,414048,204425.47425,4.41149
SZ300600,瑞特股份,309023.4024,209884.3596,4.72241
SZ300601,康泰生物,10139186.565049,5488098.153281,1.80665
SZ300602,飞荣达,1543541.090993,862589.130414,3.71905
SZ300603,立昂技术,859471.260164,464007.51067,6.92833
SZ300604,长川科技,897883.077887,527230.78,3.76913
SZ300605,恒锋信息,215717.112045,134753.74146,1.6684
SZ300606,金太阳,203541.102,117626.570391,4.48076
SZ300607,拓斯达,1046591.502645,653639.13043,3.26882
SZ300608,思特奇,256814.638848,198247.073157,1.0151
SZ300609,汇纳科技,500578.89672,219442.41465,4.86905
SZ300610,晨化股份,178857.16,131089.705397,1.05512
SZ300611,美力科技,146739.451,88269.392,0.82047
SZ300612,宣亚国际,334368,205574.2452,24.46485
SZ300613,富瀚微,787926.30336,742732.68951,1.92773
SZ300615,欣天科技,296899.44336,136397.328408,2.61146
SZ300616,尚品宅配,1281278.2914,831205.302878,0.24535
SZ300617,安靠智电,445718.06283,230512.95063,3.01493
SZ300618,寒锐钴业,1670570.1848,1162686.0248,5.92296
SZ300619,金银河,145028.56,110724.203926,0.8973
SZ300620,光库科技,386820.81,376309.683,1.4676
SZ300621,维业股份,228918.8,217587.711,1.00788
SZ300622,博士眼镜,220159.896936,133488.491304,1.39988
SZ300623,捷捷微电,1221974.145378,893895.930108,3.66701
SZ300624,万兴科技,872540.3368,534537.267104,10.19336
SZ300625,三雄极光,399840,197629.205256,0.72521
SZ300626,华瑞股份,178200,119894.445,6.59774
SZ300627,华测导航,685254.080196,527461.179264,2.23091
SZ300628,亿联网络,5728089.648,3047146.98174,1.13056
SZ300629,新劲刚,345651.224148,172152.459072,5.2402
SZ300630,普利制药,2020998.441165,1427075.00529,2.49499
SZ300631,久吾高科,202874.788,197499.4345,1.11107
SZ300632,光莆股份,381556.145184,210108.790872,10.74523
SZ300633,开立医疗,1561770.24,771919.979163,3.5328
SZ300634,彩讯股份,886022.15,446762.73125,2.01514
SZ300635,中达安,414146.236,260390.65598,4.16266
SZ300636,同和药业,499305.768,420023.42937,4.27556
SZ300637,扬帆新材,236628.13104,233675.4672,1.22062
SZ300638,广和通,1319870.710008,683674.2576,3.51837
SZ300639,凯普生物,952857.46374,947152.67829,2.43705
SZ300640,德艺文创,239319.016,124666.095332,1.75794
SZ300641,正丹股份,230112,230112,1.07369
SZ300642,透景生命,474521.28075,387024.8415,1.96345
SZ300643,万通智控,286000,286000,2.1109
SZ300644,南京聚隆,204160,131856.67858,4.3765
SZ300645,正元智慧,197093.333852,197093.333852,0.7234
SZ300647,超频三,279461.009196,169124.117886,1.27686
SZ300648,星云股份,219754.2,128023.869492,5.32117
SZ300649,杭州园林,220288,149092.72545,0.39202
SZ300650,太龙照明,174875.7564,90785.1474,4.91169
SZ300651,金陵体育,456149.84154,243202.010823,4.0349
SZ300652,雷迪克,168256,147823.327872,0.73454
SZ300653,正海生物,884640,884640,1.85947
SZ300654,世纪天鸿,171656.6475,80766.766535,6.63108
SZ300655,晶瑞股份,792031.411491,607583.804355,5.56438
SZ300656,民德电子,229996.8,155473.194624,3.06872
SZ300657,弘信电子,656135.33952,545215.19232,4.37784
SZ300658,延江股份,449716.375,262624.875,4.9235
SZ300659,中孚信息,1267270.640896,655026.027578,1.85017
SZ300660,江苏雷利,447935.82394,442817.809357,1.04487
SZ300661,圣邦股份,4086978.392265,4042190.4606,1.54792
SZ300662,科锐国际,783469.526,389432.00205,2.90982
SZ300663,科蓝软件,772393.076076,583635.187254,5.64082
SZ300664,鹏鹞环保,644592.1144,438580.6438,8.87272
SZ300665,飞鹿股份,120384,86668.55406,1.31301
SZ300666,江丰电子,1239417.656048,943488.970264,4.13362
SZ300667,必创科技,350537.974414,173671.578628,1.36151
SZ300668,杰恩设计,159847.8075,85479.678621,1.54548
SZ300669,沪宁股份,353033.964668,109943.550101,4.25305
SZ300670,大烨智能,198695.111291,85840.5735,1.2091
SZ300671,富满电子,381684.1,211487.41802,5.96078
SZ300672,国科微,886058.04054,540521.877966,2.0867
SZ300673,佩蒂股份,636705.324,174499.06464,7.26182
SZ300674,宇信科技,1680842.02,1160168.90143,1.46444
SZ300675,建科院,193600.044,106480.044,2.05623
SZ300676,华大基因,5502175.2,3362376.775608,3.5073
SZ300677,英科医疗,2464370.776,1490673.464,5.69653
SZ300678,中科信息,386640,230108.796,2.06055
SZ300679,电连技术,935906.4,456303.718398,5.83459
SZ300680,隆盛科技,236492.801896,132478.213088,17.46078
SZ300681,英搏尔,272916,68229,5.57291
SZ300682,朗新科技,1734946.1792,438459.6769,3.01174
SZ300683,海特生物,569589.62544,257446.58544,7.34335
SZ300684,中石科技,837563.4792,345114.278874,3.77378
SZ300685,艾德生物,1486125.306,926860.32,3.17564
SZ300686,智动力,454932.4,199505.60845,7.87816
SZ300687,赛意信息,452632.44,196427.54144,4.02765
SZ300688,创业黑马,229908,123537.226365,4.99142
SZ300689,澄天伟业,238000,66640,2.34296
SZ300690,双一科技,269446.489991,130186.857955,3.03913
SZ300691,联合光电,350875.873536,154423.3152,2.51421
SZ300692,中环环保,205894.67125,127144.67125,2.18932
SZ300693,盛弘股份,261931.529706,134784.77958,5.96186
SZ300694,蠡湖股份,262256.077986,160157.99898,3.31925
SZ300695,兆丰股份,518619.1506,129719.1506,4.70452
SZ300696,爱乐达,629733.6,263335.794606,2.94153
SZ300697,电工合金,277888,69472,2.34397
SZ300698,万马科技,256610,111952.99884,7.87548
SZ300699,光威复材,3016797,1877520.7092,1.98871
SZ300700,岱勒新材,137698.948836,74946.37191,2.80221
SZ300701,森霸传感,387480,122748.8205,7.82188
SZ300702,天宇股份,1926831.92344,580599.401966,7.66318
SZ300703,创源文化,261229.6224,146397.7395,7.09043
SZ300705,九典制药,326674.56,138352.859424,9.59068
SZ300706,阿石创,464284.8,203251.50846,6.5276
SZ300707,威唐工业,253878,124666.18143,4.60748
SZ300708,聚灿光电,356689.584,124997.679864,3.76705
SZ300709,精研科技,1063617.54551,678851.108078,5.82923
SZ300710,万隆光电,170643.018,81729.0375,1.3369
SZ300711,广哈通信,245225.405132,77635.91664,2.5865
SZ300712,永福股份,250939.312,108171.958232,4.37124
SZ300713,英可瑞,175280.625,78481.426166,1.49776
SZ300715,凯伦股份,680724.5725,307063.908375,3.26074
SZ300716,国立科技,136817.1,81028.35,2.36947
SZ300717,华信新材,151449.6,62851.584,1.97654
SZ300718,长盛轴承,316998,79249.5,2.39726
SZ300719,安达维尔,275601.851,142963.359512,2.41112
SZ300720,海川智能,168480,56613.492,2.94814
SZ300721,怡达股份,164848.266,84047.697426,9.94552
SZ300722,新余国科,244462.4,61115.6,13.74743
SZ300723,一品红,661330.0512,182253.481272,2.96752
SZ300724,捷佳伟创,2706599.72,1432435.908288,1.40474
SZ300725,药石科技,1517104.391478,1015821.227824,3.46705
SZ300726,宏达电子,1075468.8,296294.88,2.76018
SZ300727,润禾材料,187274.88,57468.06,6.89596
SZ300729,乐歌股份,423156.75633,121921.992423,32.28217
SZ300730,科创信息,206516.714786,110271.052823,2.32238
SZ300731,科创新源,433286.91809,285318.5986,0.87915
SZ300732,设研院,311587.79926,199554.006818,0.69546
SZ300733,西菱动力,162560,68922.912192,2.37728
SZ300735,光弘科技,1433823.69312,426584.697399,3.48221
SZ300736,百邦科技,121171.03872,74219.046688,2.0421
SZ300737,科顺股份,1210585.4112,598664.417232,3.77447
SZ300738,奥飞数据,933263.33508,478686.04488,5.3969
SZ300739,明阳电路,564770.6838,141944.4,8.27667
SZ300740,御家汇,612773.296137,329721.026049,5.78503
SZ300741,华宝股份,2086601.44,392591.7842,2.01093
SZ300742,越博动力,169242.91692,92581.80932,2.12475
SZ300743,天地数码,158912.8553,87540.412224,1.51787
SZ300745,欣锐科技,214939.684704,120538.152655,1.85049
SZ300746,汉嘉设计,273594.853536,82067.55,1.6031
SZ300747,锐科激光,1949376,1034313.309887,2.56818
SZ300748,金力永磁,1443263.840308,900409.849308,3.20374
SZ300749,顶固集创,270208.0998,113614.5609,4.09033
SZ300750,宁德时代,36616017.6102,19950959.98749,2.08045
SZ300751,迈为股份,1415024,786940.780256,2.5239
SZ300752,隆利科技,288602.8502,79685.5896,5.32719
SZ300753,爱朋医疗,414908,184485.26745,8.63146
SZ300755,华致酒行,1224970.4976,351523.29777,8.05131
SZ300756,中山金马,210050.372,68004.30388,1.21315
SZ300757,罗博特科,403728,212996.7996,0.79487
SZ300758,七彩化学,308966.616,192924.42579,1.00526
SZ300759,康龙化成,6989020.890676,2491887.004502,1.60286
SZ300760,迈瑞医疗,35783872.41471,14692017.06084,1.85208
SZ300761,立华股份,1579574.68,467212.94875,2.25894
SZ300762,上海瀚讯,705421.056,357120.652656,1.4385
SZ300763,锦浪科技,788383.133874,314556.271768,6.38673
SZ300765,新诺威,952980,238245,8.37557
SZ300766,每日互动,1398349.5,1081713.45333,3.21066
SZ300767,震安科技,905760,519471.01603,3.32859
SZ300768,迪普科技,1767244.18,612321.599016,1.71651
SZ300769,德方纳米,766920.93105,421330.94275,8.654
SZ300770,新媒股份,2682585.082026,1643186.54322,2.18718
SZ300771,智莱科技,621280,286930.402,2.18464
SZ300772,运达股份,365392.28,192210.528125,2.01929
SZ300773,拉卡拉,2701667.54,1293416.705724,1.7337
SZ300775,三角防务,1091091,581328,1.6191
SZ300776,帝尔激光,848412.12456,364491.351873,2.89355
SZ300777,中简科技,1444436.11,947016.266808,1.97435
SZ300778,新城市,277600,127968.3256,2.7423
SZ300779,惠城环保,189700,131174.112636,1.22331
SZ300780,德恩精工,260779.26,113527.078,2.38359
SZ300781,因赛集团,254976.92272,83080.5456,11.58175
SZ300782,卓胜微,6240000,3667254.1152,3.96561
SZ300783,三只松鼠,3276972,335052,3.10487
SZ300785,值得买,969870.400392,239840.011992,6.73078
SZ300786,国林科技,243247.68,60811.92,4.59885
SZ300787,海能实业,487635.6,121908.9,9.29236
SZ300788,中信出版,973575.7568,243393.94048,2.14657
SZ300789,唐源电气,269550.933258,67413,1.74
SZ300790,宇瞳光学,486516.55206,121665.06,7.08269
SZ300791,仙乐健康,790800,197700,14.04746
SZ300792,壹网壹创,2724597.7776,679968,5.76155
SZ300793,佳禾智能,659786.112,164986.112,19.84831
SZ300795,米奥会展,217956.864,54489.216,4.32857
SZ300796,贝斯美,247388.3,61872.6,3.90091
SZ300797,钢研纳克,384710,96177.5,6.07871
SZ300798,锦鸡股份,579000.03777,57907.08,5.75419
SZ300799,左江科技,571268,142817,3.51035
SZ300800,力合科技,529920,132480,2.898
SZ300801,泰和科技,439776,109944,5.33256
SZ300802,矩子科技,506560,126640,3.8141
